Bowler,External PitchX,External PitchY
MD Fisher,5.978574,0.6914291
DJ Worrall,7.1333843,0.3891683
DJ Worrall,10.8457847,-0.4545634
DJ Worrall,6.7383632,0.3804654
MD Fisher,7.9808349,-0.2412048
MD Fisher,11.1176924,-0.2589719
MD Fisher,11.2345499,0.6190108
MD Fisher,11.0585083,-0.2610917
TE Lawes,9.8421494,-0.1339847
J Clark,11.2879613,0.6384491
J Clark,10.350347,-0.4893248
J Clark,10.0976162,0.7414995
J Clark,11.3847644,0.5295306
J Clark,10.8877928,-0.5186001
TE Lawes,9.7607561,0.6596729
J Clark,10.8120591,0.4711855
J Clark,10.5404778,-0.4963942
J Clark,11.2563685,0.7192772
J Clark,11.7235393,0.6040458
J Clark,10.4351317,-0.3981896
TE Lawes,5.6598865,-0.1013365
J Clark,13.6668866,0.5592105
J Clark,12.4967125,0.5874813
J Clark,7.101558,-0.5159283
J Clark,6.081352,-0.1701748
J Clark,9.8780438,-0.810482
J Clark,4.7243711,-0.2875976
TE Lawes,7.9564272,0.7028465
TE Lawes,12.4458151,-0.2147387
WG Jacks,4.1736754,-0.0891871
WG Jacks,5.7278321,0.6150282
TE Lawes,9.1148834,0.5020194
WG Jacks,4.0459753,-0.0933246
WG Jacks,4.3364166,-0.6321813
WG Jacks,5.7793425,0.4407306
WG Jacks,4.4689542,0.0145317
WG Jacks,3.4107947,-0.1895132
DJ Worrall,8.0750739,-0.0923496
DJ Worrall,7.580623,-0.0551117
DJ Worrall,6.7774282,-0.0077894
DJ Worrall,6.6750816,0.1228395
DJ Worrall,8.3630441,-0.5164431
MD Fisher,8.4071159,-0.1737063
MD Fisher,9.0571342,-0.2725508
MD Fisher,7.9341006,-0.5272348
MD Fisher,6.6923487,-0.1143591
MD Fisher,6.5393635,0.0625959
MD Fisher,7.8626452,0.0699232
MD Fisher,6.1799386,-0.2854331
DJ Worrall,6.8244514,0.0750357
DJ Worrall,5.4430568,-0.043413
MD Fisher,7.7549222,-0.1236848
MD Fisher,6.0659468,-0.1009306
MD Fisher,6.6084008,0.1578753
MD Fisher,4.0323669,0.1233392
MD Fisher,5.4890041,-0.3755667
MD Fisher,4.4000848,-0.5804862
MD Fisher,6.6345384,-0.482495
DJ Worrall,5.9497213,-0.5530261
MD Fisher,7.2697024,-0.1824794
MD Fisher,8.7851431,-0.4986187
MD Fisher,7.6086706,-0.3972377
MD Fisher,6.8818497,-0.3116831
DJ Worrall,6.9132364,-0.4387062
DJ Worrall,5.2690729,-0.3486212
DJ Worrall,6.7666544,-0.6981601
MD Fisher,6.8243267,-0.4027422
MD Fisher,6.7117097,-0.2109807
MD Fisher,5.7898715,-0.1628264
SM Curran,6.7452393,0.0383036
SM Curran,5.6311377,0.0357899
SM Curran,6.3561038,0.0169411
SM Curran,6.5297507,-0.1114181
SM Curran,7.4257291,0.0483934
SM Curran,5.4613699,-0.0244642
SM Curran,8.1088957,0.1755243
SM Curran,5.9074748,-0.1300819
SM Curran,7.5858905,0.1902352
SM Curran,6.07436,-0.0847039
SM Curran,9.2255789,0.4511232
SM Curran,8.5694929,0.1014527
SM Curran,7.596549,0.1646566
SM Curran,6.3843121,-0.2956524
SM Curran,7.2458811,0.2746028
SM Curran,8.1861878,0.0344781
SM Curran,11.1506467,0.5299547
SM Curran,8.1585174,0.049964
SM Curran,5.6529652,-0.6032548
SM Curran,6.2585718,0.0292452
TE Lawes,7.5958524,-0.3583269
WG Jacks,4.2609541,-0.238081
TE Lawes,7.3825822,-0.3989834
TE Lawes,7.8892683,-0.2992556
TE Lawes,8.6941814,-0.4797881
TE Lawes,7.6807766,-0.4260609
WG Jacks,4.823428,-0.6540488
WG Jacks,5.0966686,-0.5473163
TE Lawes,11.1143361,-0.3902909
TE Lawes,9.0862885,-0.0314092
TE Lawes,4.3454228,-0.7357538
TE Lawes,7.5692126,-0.5371854
TE Lawes,9.5245445,-0.0718026
DW Lawrence,4.8808691,-0.6045305
DW Lawrence,5.6680354,-0.4665698
TE Lawes,8.9202329,-0.54196
DW Lawrence,5.557277,-0.2935358
DW Lawrence,5.6373166,-0.4275727
TE Lawes,5.3230938,-0.5990266
MD Fisher,6.5968975,-0.0941836
MD Fisher,9.093236,-0.6195955
MD Fisher,7.0980597,-0.4661295
MD Fisher,7.2076826,-0.2534901
MD Fisher,7.6465828,-0.1116808
MD Fisher,9.5768214,-0.3009612
MD Fisher,5.9127269,-0.2508325
MD Fisher,4.9185345,-0.3015355
MD Fisher,7.3955783,-0.2722956
MD Fisher,7.4490009,-0.2118972
DJ Worrall,5.8617209,0.2696109
DJ Worrall,9.04093,-0.2263449
DJ Worrall,10.819129,0.64244
MD Fisher,11.4500361,-0.146628
MD Fisher,8.1006328,-0.4466609
DJ Worrall,5.1179424,0.2778002
MD Fisher,7.8588986,0.3548617
MD Fisher,7.765906,0.1582695
MD Fisher,5.8362325,0.1589464
MD Fisher,5.2133873,0.0567493
MD Fisher,5.4660425,-0.2349512
DJ Worrall,6.2374985,-0.0945919
DJ Worrall,5.8313062,0.1180365
DJ Worrall,7.2741339,0.0588795
MD Fisher,10.7735471,-0.5513641
DW Lawrence,3.5630303,-0.4574468
DW Lawrence,4.3538752,-0.3351416
MD Fisher,6.6839084,-0.1286713
MD Fisher,7.2154134,0.1492895
DW Lawrence,4.4571666,-0.6572738
WG Jacks,3.582647,0.0476444
DJ Worrall,6.4878225,-0.097347
DJ Worrall,6.5389254,0.1743553
DJ Worrall,6.6684922,0.1524971
DJ Worrall,6.2928708,-0.0204693
DJ Worrall,6.2242668,0.0243509
MD Fisher,4.3185851,0.296709
MD Fisher,7.7695888,-0.2967355
MD Fisher,5.7575692,-0.1001425
DJ Worrall,6.7699407,-0.0077745
DJ Worrall,5.8645139,0.0487676
DJ Worrall,7.8247704,-0.046907
DJ Worrall,8.142735,-0.2152708
MD Fisher,3.8734367,0.138462
WG Jacks,4.4147297,-0.0931955
WG Jacks,6.076075,0.4235595
WG Jacks,4.3096377,-0.0126116
WG Jacks,4.279229,0.1232408
SM Curran,6.8600798,0.3559372
SM Curran,5.0527458,0.217193
SM Curran,5.5569544,0.2503771
J Clark,4.0524535,0.4218794
J Clark,6.4262068,0.5436792
J Clark,6.5218151,0.3582136
SM Curran,6.0399129,0.2118325
SM Curran,7.6976519,0.3022464
SM Curran,3.8546601,-0.019221
SM Curran,7.3712552,0.1700082
J Clark,6.9573988,0.4258871
J Clark,6.2090132,0.6663805
J Clark,7.4827779,0.3068319
J Clark,7.3267595,0.3863711
J Clark,5.2447596,0.5717236
J Clark,5.1263002,0.6753034
J Clark,6.2755784,0.5205557
SM Curran,6.5730559,-0.0116901
SM Curran,6.9464719,0.1976265
SM Curran,4.4488642,0.0176211
SM Curran,4.4908514,-0.1688208
J Clark,4.690162,0.7177948
J Clark,7.092893,0.5805809
J Clark,6.6112486,0.5100864
J Clark,7.5951298,0.3246758
J Clark,6.0865721,0.3966992
WG Jacks,3.1801504,-0.1659864
WG Jacks,4.7800511,0.1977388
WG Jacks,5.7678962,0.5417833
WG Jacks,3.522989,0.132892
WG Jacks,3.8036064,0.3640283
WG Jacks,5.0795901,0.1900793
WG Jacks,4.5400156,0.2014735
TE Lawes,4.3819284,0.3594661
WG Jacks,4.628298,0.1549078
WG Jacks,3.1984915,0.0906654
WG Jacks,3.4605454,0.1262605
WG Jacks,3.9179812,0.2889465
DJ Worrall,4.5698855,0.2814522
WG Jacks,3.7262011,0.0589815
WG Jacks,3.5363222,0.1613238
DW Lawrence,5.5921336,0.3694116
DW Lawrence,3.6907021,0.0216027
DW Lawrence,2.6046874,0.1543696
DW Lawrence,3.9139166,-0.070384
DW Lawrence,3.4283469,0.3012602
DW Lawrence,4.7977389,0.0900385
WG Jacks,4.7125432,0.2734368
WG Jacks,5.5730801,0.2933064
WG Jacks,5.7842668,0.320385
WG Jacks,5.4936865,0.3426743
WG Jacks,3.8522255,-0.2267255
WG Jacks,3.6610612,0.1794147
WG Jacks,4.1250144,0.1510713
DW Lawrence,4.8662131,0.148085
DW Lawrence,3.5886682,0.372377
DW Lawrence,2.4415796,0.2776888
WG Jacks,4.5554951,0.2440487
DW Lawrence,2.4864323,0.417915
WG Jacks,3.7372492,0.4330848
WG Jacks,5.0319608,0.7205474
DW Lawrence,3.4712097,0.2170139
DW Lawrence,3.8141726,0.7298625
DW Lawrence,3.2327139,0.1671854
WG Jacks,3.5799573,0.1698467
DW Lawrence,2.9924176,0.2241463
DW Lawrence,4.6495705,0.4027607
DW Lawrence,3.7477827,-0.1442816
WG Jacks,3.7164834,0.5607083
WG Jacks,5.9404875,0.1779063
WG Jacks,3.5997409,-0.1810131
DW Lawrence,2.3331669,0.3570037
DW Lawrence,3.2679135,0.4747193
DW Lawrence,4.4223421,0.4256386
DW Lawrence,3.5163488,0.4381296
SM Curran,5.7792008,0.5890725
SM Curran,4.3395278,0.6717128
SM Curran,3.4501291,0.604154
WG Jacks,4.1649596,0.2850835
SM Curran,4.0814084,0.3239993
WG Jacks,6.1525177,0.3296134
WG Jacks,4.8097233,-0.0351528
SM Curran,6.1995607,0.5171041
SM Curran,5.7486346,0.6125964
SM Curran,5.2807368,0.9117133
SM Curran,3.335156,0.8224665
SM Curran,6.6121731,0.3250849
WG Jacks,4.0743703,0.1547148
WG Jacks,4.0124252,0.1798691
WG Jacks,4.9208915,0.1878592
SM Curran,3.3882011,0.7134718
SM Curran,3.0458271,0.7581807
SM Curran,4.0526508,0.8053535
SM Curran,4.9655807,0.7151026
WG Jacks,4.3216435,-0.2211619
WG Jacks,3.9707592,-0.0950052
WG Jacks,4.9061659,0.167391
SM Curran,4.8326217,0.6661573
SM Curran,7.5323701,0.7996481
SM Curran,3.878939,0.7956516
SM Curran,4.643174,0.8745693
SM Curran,4.0766497,0.6825552
WG Jacks,5.0205232,0.1410101
WG Jacks,4.3665124,0.0845974
SM Curran,5.6267243,0.7405309
SM Curran,5.6948676,0.7994448
SM Curran,4.5288547,0.4944002
SM Curran,5.9144859,0.9376515
SM Curran,5.7460342,0.649127
DW Lawrence,4.7645664,0.3822511
DW Lawrence,4.2259192,0.0109946
SM Curran,3.3256881,0.9120953
SM Curran,7.0108682,1.0328903
DW Lawrence,5.4422648,-0.1098856
DW Lawrence,3.4001916,0.3120515
DW Lawrence,3.9257886,0.2038597
SM Curran,5.1996222,0.4561098
SM Curran,3.9408546,0.8330958
SM Curran,4.0883304,0.8396991
SM Curran,2.8920603,0.8867612
SM Curran,3.7638415,0.7900225
DW Lawrence,5.2148045,0.4710429
DW Lawrence,5.1305331,0.2949799
DW Lawrence,5.2486162,0.0845938
DW Lawrence,5.123615,0.2005284
SM Curran,5.3948192,0.3950453
SM Curran,6.9015475,0.6179136
SM Curran,4.4992488,0.8800873
KJ Abbott,7.8514207,0.4985044
KJ Abbott,6.7068849,0.518359
KJ Abbott,6.9081292,0.4267491
KJ Abbott,6.4501674,0.3665488
KJ Abbott,7.1453088,0.6939381
JK Fuller,8.4567533,-0.0976774
JK Fuller,8.434184,0.0902889
JK Fuller,7.7398233,0.0149665
JK Fuller,7.5171441,-0.382896
JK Fuller,5.6242601,0.3943538
KJ Abbott,7.3764996,-0.3522229
KJ Abbott,7.5574728,-0.5342087
KJ Abbott,6.0244311,-0.4812955
KJ Abbott,7.5266912,-0.2056812
KJ Abbott,7.0761608,-0.5414467
KJ Abbott,7.6202463,-0.4629083
JK Fuller,6.1810885,0.2144856
JK Fuller,5.2226262,0.2889031
JK Fuller,8.8823367,-0.3852358
JK Fuller,5.607581,-0.3178295
JK Fuller,8.8098931,-0.550182
KJ Abbott,6.6004494,-0.2711416
KJ Abbott,6.6636187,-0.2942584
KJ Abbott,11.8506195,-0.4730618
KJ Abbott,7.6237634,-0.4215728
KJ Abbott,7.1092901,-0.277308
JK Fuller,7.8973129,-0.5299173
JK Fuller,7.8657395,-0.3382221
JK Fuller,7.2052289,-0.4730949
JK Fuller,5.1481625,-0.3088532
JK Fuller,6.51901,-0.2129305
JK Fuller,8.8500033,-0.5154049
KJ Abbott,6.1894982,-0.3456028
KJ Abbott,7.1070012,-0.3024805
KJ Abbott,6.5711291,-0.3110884
KJ Abbott,7.4174886,-0.4497781
KJ Abbott,7.0838118,-0.3898801
KJ Abbott,5.5666534,-0.195864
SW Currie,7.915728,-0.3907998
SW Currie,7.7795238,-0.1341502
SW Currie,10.3704688,-0.650288
SW Currie,8.7778441,-0.5866718
SW Currie,8.088688,-0.5146545
SW Currie,9.0364313,-0.6223635
KJ Abbott,7.4012849,-0.394915
KJ Abbott,7.096217,-0.5859759
KJ Abbott,4.3923768,-0.2573519
KJ Abbott,7.6205657,-0.2373195
KJ Abbott,7.9284595,-0.4530952
KJ Abbott,7.0548654,-0.389035
SW Currie,4.6692265,-0.6505026
SW Currie,8.1633539,-0.5483194
SW Currie,8.418369,-0.4622349
SW Currie,6.0489162,-0.1511852
SW Currie,6.0393697,-0.1550682
SW Currie,9.610121,-0.4442115
SW Currie,7.3307729,-0.4891062
KJ Abbott,5.2046508,-0.4652518
KJ Abbott,11.6721914,-0.4849951
KJ Abbott,11.8591899,-0.527607
KJ Abbott,12.1750123,-0.5447782
KJ Abbott,11.9795128,-0.5154925
SW Currie,4.9084724,-0.1657791
SW Currie,7.1898579,-0.7514143
SW Currie,7.8701612,-0.6427157
SW Currie,8.7520311,-0.5760122
SW Currie,9.2074317,-0.6371888
SW Currie,6.9937629,-0.5927511
JK Fuller,9.1862674,-0.3171448
JK Fuller,6.7847757,-0.3277723
JK Fuller,7.7291396,-0.1989809
JK Fuller,4.7730694,-0.5476569
JK Fuller,5.3468435,-0.0945431
JK Fuller,7.2850418,-0.358695
JK Fuller,5.9817208,-0.3513263
JK Fuller,6.6661554,-0.3213875
JK Fuller,7.4120963,-0.3411986
JK Fuller,6.5863168,-0.4148942
JK Fuller,8.0085237,-0.4017591
JK Fuller,7.4613251,-0.5940208
JK Fuller,7.6569008,-0.2985598
JK Fuller,6.2925357,-0.5017574
JK Fuller,5.9209146,-0.4026995
JK Fuller,9.6291401,-0.4397659
JK Fuller,7.6838539,-0.5110476
JK Fuller,8.1411426,-0.422476
JK Fuller,10.3393082,-0.3010802
JK Fuller,4.4627739,-0.3058864
JK Fuller,10.9384721,-0.3801956
JK Fuller,10.2466574,-0.4977485
JK Fuller,10.8116438,-0.4024202
KJ Abbott,7.2963271,-0.541226
KJ Abbott,7.0638814,-0.4137587
KJ Abbott,5.627215,-0.3021271
KJ Abbott,7.3655082,-0.3949849
KJ Abbott,7.7114873,-0.6456856
KJ Abbott,7.5565174,-0.3526358
KJ Abbott,7.0109598,-0.4880476
KJ Abbott,7.0968,-0.3434109
KJ Abbott,7.4813112,-0.5223644
KJ Abbott,6.4511108,-0.2550614
KJ Abbott,7.3608313,-0.3665322
KJ Abbott,6.5418964,-0.3301949
KJ Abbott,5.4987456,-0.156551
KJ Abbott,6.3286063,-0.3774331
KJ Abbott,6.0618052,-0.5485186
SW Currie,7.3627416,-0.2464587
SW Currie,3.8605544,-0.6461882
SW Currie,7.6600791,-0.6784554
SW Currie,6.9335287,-0.415479
SW Currie,7.9581582,-0.5993803
SW Currie,7.0620202,-0.5438815
SW Currie,11.3701608,-0.6507152
SW Currie,8.2596489,-0.4088547
SW Currie,5.7412814,-0.5117445
SW Currie,11.0761308,0.5610646
SW Currie,11.3195696,0.6715466
SW Currie,4.3966729,0.5914469
SW Currie,8.8573639,-0.0054514
SW Currie,11.7973194,0.5278355
LA Dawson,5.4532478,-0.0056367
LA Dawson,3.3670215,0.4007102
LA Dawson,3.8742195,0.3500198
LA Dawson,3.5274917,0.5201746
SW Currie,9.3212168,0.4750723
SW Currie,2.9233033,0.5985827
SW Currie,11.8740918,0.4793954
SW Currie,6.1523099,0.1586317
SW Currie,10.5534788,0.4720723
SW Currie,11.0392597,0.3945464
LA Dawson,3.9827396,0.2088562
LA Dawson,3.9411922,0.3604316
LA Dawson,4.9742069,0.3942073
LA Dawson,4.522255,0.3223048
LA Dawson,4.1780433,0.3769068
LA Dawson,4.6729287,0.3766167
SW Currie,3.2718413,0.1262537
SW Currie,6.1697674,0.2481782
SW Currie,13.3898291,0.3532181
SW Currie,8.5406779,0.2209223
SW Currie,7.6338774,0.4601159
SW Currie,7.0672863,0.2971619
LA Dawson,4.7108476,0.4147487
LA Dawson,5.0521582,0.9386245
LA Dawson,5.0188581,0.3349807
LA Dawson,5.9287579,0.4847884
LA Dawson,3.9651984,0.5544552
LA Dawson,3.3322865,0.4319404
SW Currie,11.219954,0.8293078
SW Currie,7.6701273,0.6493334
SW Currie,11.2165612,0.5165034
SW Currie,5.0287327,0.1529946
LA Dawson,5.8726481,0.4658204
LA Dawson,2.9897297,0.2529033
LA Dawson,4.8431755,0.4377041
LA Dawson,4.9139846,0.4905937
LA Dawson,5.14113,0.6067969
TJ Prest,4.7278118,-0.0787139
TJ Prest,6.3625242,0.3232258
TJ Prest,3.9022597,-0.0178565
TJ Prest,4.8991814,-0.1000977
TJ Prest,4.7542986,0.0267521
LA Dawson,4.6338064,-0.0361972
LA Dawson,5.1700553,0.130691
LA Dawson,4.1744164,-0.2011968
LA Dawson,5.0238256,-0.0736218
LA Dawson,3.9748256,-0.1985707
LA Dawson,5.0729045,-0.1783498
TJ Prest,4.4415378,-0.1088723
TJ Prest,5.4229217,-0.1386996
TJ Prest,3.8910249,-0.2322262
TJ Prest,4.8431621,-0.2844887
LA Dawson,5.6811893,0.383373
LA Dawson,5.0849808,0.5430543
LA Dawson,4.3055735,0.3382575
LA Dawson,4.088141,0.5292674
LA Dawson,5.69579,0.3302687
TJ Prest,5.5312886,0.024737
TJ Prest,2.3246983,-0.2442285
TJ Prest,4.986732,0.2453788
TJ Prest,5.2019883,0.0301024
NRT Gubbins,3.4402832,-0.0372114
NRT Gubbins,5.2310333,0.009237
TJ Prest,4.9786065,0.0462253
TJ Prest,6.6701744,0.6529552
TJ Prest,4.6274347,-0.1707817
TJ Prest,4.3267176,0.0510755
KJ Abbott,8.3419159,-0.4853857
KJ Abbott,8.0504558,-0.3682303
KJ Abbott,7.3576075,-0.2831355
KJ Abbott,7.2180151,-0.4009954
KJ Abbott,7.0028739,-0.386143
KJ Abbott,6.2631124,-0.4191822
JK Fuller,5.7936201,-0.4329195
JK Fuller,5.5080308,-0.2221101
JK Fuller,4.0494507,0.2234902
JK Fuller,6.6989823,-0.2671057
JK Fuller,10.3859044,-0.590494
KJ Abbott,7.9395656,-0.4321765
KJ Abbott,7.3271529,-0.5578306
KJ Abbott,12.0497631,-0.5468365
KJ Abbott,8.9079936,-0.5542324
KJ Abbott,6.8268873,-0.3380798
KJ Abbott,5.8883919,-0.249619
JK Fuller,8.860178,-0.5826388
JK Fuller,7.5220624,-0.6427371
JK Fuller,12.5378281,-0.7575142
JK Fuller,5.5482311,-0.359832
JK Fuller,8.1904629,-0.5369825
JK Fuller,6.9875109,-0.3115458
KJ Abbott,4.5370484,-0.1075174
KJ Abbott,4.7576549,-0.2311802
KJ Abbott,6.3969595,-0.395111
KJ Abbott,12.0378899,-0.5681762
KJ Abbott,11.4621077,-0.4650164
KJ Abbott,11.8136906,-0.4790412
SW Currie,8.3133848,-0.4240671
SW Currie,5.4245156,-0.4887013
SW Currie,11.2690865,-0.722687
SW Currie,10.161144,-0.6008803
SW Currie,8.988118,-0.70701
KJ Abbott,7.1411415,-0.4917361
KJ Abbott,7.7841584,-0.4144386
KJ Abbott,11.1177703,-0.4743078
KJ Abbott,7.7328942,-0.5791712
KJ Abbott,13.0730377,-0.5820714
LA Dawson,4.5426175,0.0315913
LA Dawson,4.4379178,-0.0836234
LA Dawson,6.1406488,-0.3141901
LA Dawson,3.9802544,-0.2060381
LA Dawson,4.627388,-0.2506079
JK Fuller,5.7359408,0.0454021
JK Fuller,7.4092248,-0.4184759
JK Fuller,7.1770277,-0.3425641
JK Fuller,4.9451275,-0.288182
JK Fuller,7.2868846,-0.5271299
JK Fuller,6.424238,-0.3470978
LA Dawson,3.6705101,-0.0574431
LA Dawson,3.653669,0.0091618
LA Dawson,4.562174,-0.1423958
LA Dawson,5.580126,-0.1881607
LA Dawson,3.4464254,-0.1195674
JK Fuller,5.0941208,-0.10371
JK Fuller,7.4651863,-0.2815261
JK Fuller,4.837904,-0.3214769
JK Fuller,5.5682661,-0.2823103
JK Fuller,4.6595375,-0.1614976
LA Dawson,3.5920343,-0.0433962
LA Dawson,3.4060222,-0.2351575
LA Dawson,3.6025005,-0.2465681
LA Dawson,5.3369787,-0.1974416
DC Kelly,8.5350772,-0.2649982
DC Kelly,7.6113278,-0.168329
DC Kelly,7.7502027,-0.4992182
DC Kelly,6.7112067,-0.1845769
DC Kelly,4.2081462,-0.0870846
LA Dawson,4.6033914,0.0250398
LA Dawson,5.2984585,-0.3403311
LA Dawson,3.8050876,-0.0114585
LA Dawson,5.5387576,-0.19284
LA Dawson,4.2848087,0.1217165
LA Dawson,3.1126552,0.0605108
DC Kelly,8.3819495,-0.3901865
DC Kelly,9.4752624,-0.2986023
DC Kelly,7.1183371,-0.3657471
DC Kelly,5.5223945,-0.4916126
DC Kelly,3.7531405,-0.4043958
DC Kelly,8.4754037,-0.1325649
LA Dawson,5.1866141,-0.3441135
LA Dawson,5.1413601,-0.1746909
LA Dawson,4.7196221,-0.2011755
LA Dawson,5.1283771,-0.1506727
LA Dawson,4.6758314,-0.0882604
LA Dawson,3.736062,-0.081472
KJ Abbott,7.1518186,-0.5510587
KJ Abbott,7.1640486,-0.2001038
KJ Abbott,6.680839,-0.4624525
KJ Abbott,5.5096211,-0.3339979
KJ Abbott,6.5046383,-0.2045611
KJ Abbott,5.856046,-0.2345059
JK Fuller,9.6036356,-0.4939618
JK Fuller,9.7235033,-0.440634
JK Fuller,11.1148824,-0.4827257
JK Fuller,7.9267209,-0.3372537
KJ Abbott,4.8392655,-0.1589394
KJ Abbott,7.3200657,-0.4825275
KJ Abbott,7.2010698,-0.4468351
KJ Abbott,8.2269213,-0.4915751
KJ Abbott,5.0136776,-0.4430896
KJ Abbott,7.5372058,-0.5200996
JK Fuller,8.7491408,-0.4432318
JK Fuller,6.43217,-0.2939769
JK Fuller,7.0925242,-0.2302599
JK Fuller,8.0270193,-0.5217937
JK Fuller,6.7674701,-0.2865189
KJ Abbott,6.1497832,-0.1766795
KJ Abbott,5.3854645,-0.3321571
KJ Abbott,6.1117843,-0.2717911
KJ Abbott,8.0480656,-0.3689608
KJ Abbott,7.404824,-0.4041713
KJ Abbott,7.520674,-0.3551701
JK Fuller,9.565047,-0.3708687
JK Fuller,8.1534314,-0.3866795
JK Fuller,4.7416511,0.1464832
JK Fuller,8.5807825,-0.3942584
JK Fuller,6.4388597,-0.2110931
JK Fuller,7.3665809,-0.3000185
KJ Abbott,8.0845357,-0.4473559
KJ Abbott,6.8391849,-0.5266273
KJ Abbott,7.5370933,-0.4161932
KJ Abbott,8.0291314,-0.4188176
KJ Abbott,7.7852298,-0.4448648
KJ Abbott,7.9147518,-0.5829836
JK Fuller,9.2261361,-0.4005886
JK Fuller,5.3898909,-0.2643847
JK Fuller,8.3345828,-0.4624944
JK Fuller,5.689708,-0.4594096
JK Fuller,7.3260808,-0.0845109
KJ Abbott,7.4150002,-0.4824519
KJ Abbott,7.1858485,-0.3257063
KJ Abbott,6.1081306,-0.4873128
KJ Abbott,7.3544422,-0.3833998
KJ Abbott,7.2628301,-0.5004056
KJ Abbott,6.6722469,-0.5611363
LA Dawson,4.3727282,-0.1941103
LA Dawson,3.7151432,-0.3408433
LA Dawson,4.0176088,-0.0821584
LA Dawson,4.6104378,-0.1752502
DC Kelly,6.0629529,-0.1997373
DC Kelly,6.6775241,-0.2478938
DC Kelly,8.4280787,-0.4301977
DC Kelly,6.108272,-0.3870858
DC Kelly,7.0684303,-0.2773319
DC Kelly,5.5638045,-0.6311057
LA Dawson,4.5676428,0.0426062
LA Dawson,5.0543564,-0.1466798
LA Dawson,5.7845763,-0.143403
LA Dawson,5.1514091,-0.0891007
LA Dawson,5.6362351,0.1761065
DC Kelly,7.7802613,-0.3981478
DC Kelly,8.9316921,-0.315141
DC Kelly,8.3473513,-0.3533783
DC Kelly,7.2116956,0.2576946
DC Kelly,8.0167192,-0.308454
LA Dawson,5.5397362,-0.0698948
LA Dawson,6.4830271,-0.0565341
LA Dawson,4.8672089,0.0593753
LA Dawson,4.4628217,-0.0303945
LA Dawson,6.3132817,-0.134059
DC Kelly,8.2791545,-0.3249963
DC Kelly,8.3219603,-0.5807713
DC Kelly,9.1806665,-0.5646896
DC Kelly,8.641247,-0.3484103
DC Kelly,9.0663047,-0.4051946
DC Kelly,7.4254268,-0.2230736
LA Dawson,4.3525309,-0.1351284
LA Dawson,5.4860151,-0.0989794
LA Dawson,3.6256411,-0.1093073
LA Dawson,6.305773,-0.3275867
LA Dawson,4.1451409,-0.014077
LA Dawson,5.2559856,0.0572582
DC Kelly,9.0288296,-0.3587747
DC Kelly,8.487817,-0.4425058
DC Kelly,6.3311056,-0.2983415
DC Kelly,5.2531385,-0.4599015
DC Kelly,7.6167438,-0.3617567
LA Dawson,4.8987495,-0.0977515
LA Dawson,6.2594146,-0.1958078
LA Dawson,4.7328243,-0.1817072
LA Dawson,3.9913531,-0.1397711
LA Dawson,4.5531235,-0.0218821
LA Dawson,5.9986107,-0.1117695
DC Kelly,7.9266482,-0.4354606
DC Kelly,8.1532522,-0.1764228
DC Kelly,7.9846484,-0.0296466
DC Kelly,5.7690336,-0.0622265
DC Kelly,8.8291403,-0.4167655
DC Kelly,8.2935334,-0.3348656
LA Dawson,4.6544393,-0.2260956
LA Dawson,4.2437827,-0.0724217
LA Dawson,4.4565605,-0.0922999
LA Dawson,7.3525525,-0.4131234
LA Dawson,3.700981,-0.110291
SW Currie,6.4924049,-0.1277544
SW Currie,4.0866578,0.0425455
SW Currie,6.8214195,-0.3694297
SW Currie,6.0067876,-0.2386381
SW Currie,7.2590786,-0.33401
SW Currie,4.9892342,-0.2247407
LA Dawson,4.9496812,-0.428046
LA Dawson,3.8689363,-0.3026313
LA Dawson,5.5626502,-0.4807065
LA Dawson,4.7507254,-0.2227615
LA Dawson,5.8933665,-0.4988541
LA Dawson,2.6722578,-0.3762059
SW Currie,5.251114,-0.0884141
SW Currie,5.2983857,-0.2843895
SW Currie,5.8685288,-0.2936975
SW Currie,7.4310806,-0.4747013
SW Currie,5.9258558,-0.203805
LA Dawson,3.9930291,-0.3220972
LA Dawson,4.205147,-0.5014954
LA Dawson,4.7046398,-0.399061
LA Dawson,5.2004903,-0.4686808
LA Dawson,4.3905336,-0.3498229
SW Currie,7.3449868,-0.4758308
SW Currie,8.875979,-0.605557
SW Currie,6.9917253,-0.2436679
SW Currie,7.4419673,-0.5045381
LA Dawson,3.8774832,-0.3417968
LA Dawson,5.1780267,-0.2149165
LA Dawson,6.1907647,-0.386301
LA Dawson,3.9515644,-0.3472704
LA Dawson,4.5260675,0.0518271
SW Currie,8.6395021,-0.5950726
SW Currie,7.3544596,-0.5196497
SW Currie,7.7009752,-0.3419046
SW Currie,8.5430465,-0.6180567
SW Currie,6.2429241,-0.258747
SW Currie,6.6684085,-0.2660475
NRT Gubbins,3.1784795,-0.6143164
NRT Gubbins,6.5299973,-0.3867881
NRT Gubbins,3.974264,-0.5908312
NRT Gubbins,4.3501336,-0.1756556
TJ Prest,4.6451516,-0.0185171
TJ Prest,5.5838294,-0.2016684
TJ Prest,4.0436746,0.0385564
TJ Prest,5.4560778,-0.0134142
TJ Prest,4.9315268,-0.1642905
TJ Prest,5.1159568,-0.1080016
NRT Gubbins,4.0117366,-0.361034
TJ Prest,5.7367863,0.1129797
TJ Prest,3.7554682,-0.6129707
TJ Prest,4.7135939,-0.1792884
TJ Prest,4.5301,-0.3119853
